activity,wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
3,-2646,1092,-680,-1238,-7905,2483,696,-371,-400,-1306,7560,-2970,4586,17891,5467,-704,-397,-4804,66,29,7,7601,-1793,-715,0.312805474,5.05376339,1.580844879,0.171897426
3,-2224,538,-669,-1025,-7286,2494,758,-220,-431,-1207,7520,-3110,5807,15898,6501,-2967,74,-6292,44,32,-4,7550,-1776,-774,0.312805474,5.05376339,1.580844879,0.171904981
3,-2044,91,-431,1013,-6705,2725,752,-381,-344,-1198,7157,-2915,3908,13426,6787,-3022,2750,-7488,28,-6,-34,7465,-1756,-773,0.312805474,5.05376339,1.580844879,0.171912551
3,-1930,98,-57,1614,-6528,2882,800,-607,-164,-978,7044,-2611,1654,12177,6790,-3713,5392,-9571,-7,-35,-38,7497,-1761,-680,0.307917893,5.05376339,1.556144118,0.171920002
3,-1709,-238,252,956,-6837,2237,890,-487,133,-725,7468,-2424,-360,10421,6774,-5765,2810,-9384,-66,-39,-28,7625,-1799,-462,0.317693055,5.05376339,1.605545521,0.171927676
3,-1069,-1279,647,729,-7186,1509,911,-237,314,-754,7798,-2555,-480,4537,7076,-5022,4168,-8204,-99,1,-9,7701,-1821,-231,0.322580636,5.043988228,1.627092957,0.171935469
3,-361,-595,964,1114,-7532,1582,776,-47,392,-1338,8040,-2707,797,4726,6068,-4601,2525,-8112,-109,26,0,7693,-1799,-193,0.307917893,5.05376339,1.556144118,0.171942905
3,509,205,852,-545,-6977,2124,569,-132,300,-1713,7741,-2535,2534,2617,6235,-4817,1053,-8182,-93,38,-11,7665,-1764,-284,0.312805474,5.05376339,1.580844879,0.171950459
3,924,1629,611,628,-6739,2927,248,-288,108,-1717,7745,-2060,4391,674,4127,-7181,6592,-10498,-33,32,-17,7598,-1725,-482,0.312805474,5.05376339,1.580844879,0.171958014
3,1206,2948,73,-272,-7224,3201,98,-447,71,-1552,7921,-1921,548,-2655,2121,-8098,11881,-12061,-10,35,-15,7582,-1668,-618,0.312805474,5.043988228,1.577787161,0.171965569
3,1698,2839,-57,-717,-7040,3246,-69,-631,63,-1261,7971,-2201,-1113,-5128,-34,-9046,10348,-10834,-58,45,-5,7627,-1625,-719,0.307917893,5.05376339,1.556144118,0.17197302
3,1900,2166,-105,-829,-6319,2969,-232,-546,117,-834,7836,-2731,-3525,-8393,-1785,-5671,8022,-9714,-128,68,9,7664,-1585,-721,0.312805474,5.05376339,1.580844879,0.171980575
3,2061,1732,172,-286,-7465,3841,-380,-239,196,-813,7455,-3239,-3174,-9560,-3466,-5535,7476,-6081,-208,77,20,7627,-1560,-727,0.312805474,5.05376339,1.580844879,0.17198813
3,2731,1187,213,-602,-6859,4945,-370,-2,307,-1136,7205,-3646,-5092,-13774,-4659,-7180,8546,-8025,-222,56,22,7551,-1572,-763,0.317693055,5.05376339,1.605545521,0.171995804
3,2670,190,349,-1241,-7231,5861,-316,49,397,-1277,7177,-3633,-6356,-15256,-5537,-3520,6686,-6915,-228,7,5,7535,-1580,-842,0.312805474,5.05376339,1.580844879,0.172003359
3,2464,-727,475,-1158,-7701,5533,-170,116,413,-1424,7080,-3705,-6915,-15535,-5803,-2727,4900,-4034,-224,-31,-4,7553,-1630,-877,0.317693055,5.05376339,1.605545521,0.172011033
3,2109,-1026,268,-566,-8070,4760,-49,117,336,-1432,7021,-3654,-6128,-16691,-6327,-1854,3128,-2161,-217,-36,0,7572,-1667,-868,0.322580636,5.05376339,1.630246162,0.172018826
3,2119,-1217,205,-1188,-7686,3953,188,81,57,-1480,7089,-3963,-5290,-15297,-6418,1882,4434,-670,-213,-13,5,7619,-1713,-757,0.317693055,5.05376339,1.605545521,0.1720265
3,1847,-1732,-71,-1388,-6918,4023,331,132,-136,-1496,7074,-3857,-5390,-12946,-6325,1634,3279,1871,-165,4,7,7620,-1711,-681,0.317693055,5.05376339,1.605545521,0.172034189
3,1611,-1718,-299,-1181,-7048,4322,411,167,-330,-1393,7125,-3502,-5477,-13350,-6002,-369,2437,2752,-102,11,-7,7626,-1679,-616,0.317693055,5.05376339,1.605545521,0.172041878
3,1540,-1563,-544,-1468,-6482,4898,430,190,-384,-1418,7135,-3297,-5674,-14014,-5376,1083,475,3332,-14,-9,-17,7615,-1668,-664,0.317693055,5.05376339,1.605545521,0.172049567
3,1611,-2027,-831,-2177,-6728,3815,406,119,-426,-1441,7159,-3352,-5549,-13184,-5735,3873,-182,5803,42,-29,-26,7612,-1661,-771,0.322580636,5.05376339,1.630246162,0.172057346
3,1984,-2356,-879,-1307,-5812,3574,285,-109,-440,-1325,7087,-3400,-2688,-11422,-4316,2939,-3464,7230,53,-27,-29,7567,-1657,-834,0.317693055,5.05376339,1.605545521,0.172065035
3,2077,-1888,-819,563,-4350,3705,135,-300,-416,-1175,7116,-3239,-1407,-9950,-2649,4765,-3675,10319,41,-19,-27,7579,-1651,-882,0.312805474,5.05376339,1.580844879,0.172072589
3,1915,-730,-716,1320,-3781,4552,-140,-469,-273,-774,6881,-3121,-4,-7113,-1581,4960,-3039,12492,60,-23,-34,7556,-1644,-856,0.317693055,5.05376339,1.605545521,0.172080263
3,1628,363,-449,785,-3982,6342,-341,-495,-67,-680,6920,-3056,481,-4050,-739,4784,-1838,12349,112,-24,-38,7655,-1721,-861,0.312805474,5.05376339,1.580844879,0.172087833
3,1271,506,-124,480,-4523,7600,-343,-537,256,-417,6978,-2918,-37,-2256,-263,3928,-1427,11556,171,-24,-59,7598,-1718,-824,0.317693055,5.05376339,1.605545521,0.172095522
3,859,232,189,-15,-5131,8027,-198,-329,385,-290,7397,-2906,-54,-1763,151,3041,-1835,10764,169,-56,-78,7519,-1489,-712,0.312805474,5.05376339,1.580844879,0.172103077
3,611,74,362,123,-5200,7912,-199,74,452,-695,7589,-3044,587,-1427,446,2864,-1042,10569,121,-98,-78,7547,-1635,-603,0.312805474,5.05376339,1.580844879,0.172110632
3,349,119,429,196,-5430,7620,-261,209,468,-1287,7637,-3124,693,-828,496,2835,486,10577,19,-128,-65,7580,-1494,-354,0.307917893,5.05376339,1.556144118,0.172118068
3,4,204,393,69,-5908,7014,-291,295,457,-1631,7623,-3160,344,-99,188,1931,1168,10190,-19,-139,-55,7672,-1461,-308,0.312805474,5.05376339,1.580844879,0.172125623
3,-133,172,297,-91,-6104,6486,-256,220,303,-1834,7373,-3296,167,226,-148,861,1047,9325,6,-112,-41,7757,-1422,-371,0.317693055,5.05376339,1.605545521,0.172133282
3,-273,329,102,-210,-6361,6057,-239,86,124,-1894,7228,-3375,134,257,-352,217,1089,9128,11,-72,-27,7763,-1452,-440,0.322580636,5.05376339,1.630246162,0.17214109
3,-385,566,-90,-370,-6434,5652,-203,19,-86,-1747,7085,-3397,361,433,-578,-114,1165,8770,-26,-13,4,7696,-1528,-450,0.322580636,5.05376339,1.630246162,0.172148883
3,-444,673,-355,-633,-6500,5286,-103,18,-168,-1712,7213,-3483,356,622,-618,-339,937,8467,-76,22,40,7638,-1617,-483,0.307917893,5.05376339,1.556144118,0.172156334
3,-380,476,-433,-469,-6504,5250,24,-71,-236,-1582,7370,-3410,6,559,-589,-409,800,8299,-142,50,55,7625,-1717,-589,0.317693055,5.05376339,1.605545521,0.172164023
3,-294,160,-390,48,-6437,5499,67,-170,-241,-1326,7441,-3399,-656,482,-649,-361,233,8149,-113,31,48,7535,-1690,-800,0.312805474,5.05376339,1.580844879,0.172171578
3,-273,115,-327,136,-6325,5630,133,-195,-187,-1055,7433,-3358,-624,274,-684,-598,-576,7828,-63,-9,18,7554,-1650,-898,0.317693055,5.05376339,1.605545521,0.172179252
3,-282,243,-259,228,-6181,5748,172,-142,-140,-1030,7398,-3310,139,-219,-641,-359,-967,7743,-29,-48,-6,7541,-1625,-999,0.312805474,5.05376339,1.580844879,0.172186822
3,-316,341,-191,-169,-5869,5821,207,-71,-79,-1119,7420,-3296,464,-321,-345,306,-618,8150,-26,-79,-24,7537,-1636,-973,0.322580636,5.043988228,1.627092957,0.1721946
3,-336,142,-128,-468,-5783,5826,227,8,10,-1269,7409,-3132,189,-239,16,767,-191,8688,-43,-99,-42,7551,-1713,-933,0.317693055,5.05376339,1.605545521,0.172202274
3,-360,-332,5,-186,-5760,6247,204,-22,88,-1283,7280,-3188,-335,-87,347,1118,-144,8925,-30,-90,-37,7566,-1793,-880,0.312805474,5.05376339,1.580844879,0.172209844
3,-492,-524,55,-20,-5692,6620,181,-49,112,-1166,7157,-3211,-358,-119,437,1315,-332,8883,21,-78,-33,7581,-1805,-796,0.312805474,5.05376339,1.580844879,0.172217399
3,-680,-400,149,719,-5748,6304,197,61,86,-1044,7316,-3179,224,14,183,1317,-472,9096,70,-52,-24,7638,-1764,-711,0.317693055,5.05376339,1.605545521,0.172225088
3,-830,-4,164,723,-5809,5810,193,247,112,-1145,7498,-3150,505,314,-98,1343,-97,9209,80,-47,-33,7642,-1685,-671,0.322580636,5.05376339,1.630246162,0.172232866
3,-975,313,147,-20,-5674,5972,151,224,121,-1298,7483,-3228,540,934,-158,1308,116,9124,86,-48,-49,7612,-1664,-679,0.322580636,5.05376339,1.630246162,0.17224066
3,-1281,185,-14,-1107,-5286,6623,83,110,18,-1442,7143,-3262,400,1154,374,2220,406,9945,79,-74,-63,7557,-1614,-646,0.312805474,5.05376339,1.580844879,0.172248214
3,-1577,-283,-226,-1539,-5086,7475,38,160,-113,-1413,7133,-3079,-151,1449,1086,3879,570,11003,87,-90,-69,7619,-1688,-666,0.312805474,5.05376339,1.580844879,0.172255784
3,-2001,-762,-290,-554,-4941,7391,-126,270,-173,-1447,7260,-2912,-363,2482,1394,5455,234,12727,127,-75,-68,7635,-1719,-746,0.312805474,5.05376339,1.580844879,0.172263339
3,-2283,-757,-268,405,-4956,6946,-279,215,-158,-1372,7354,-3011,-139,5159,1277,5520,49,12395,129,-42,-59,7627,-1682,-763,0.317693055,5.05376339,1.605545521,0.172271028
3,-2689,-129,-122,1386,-5745,6275,-388,94,-125,-1107,7348,-3308,-52,7606,671,3029,61,10544,107,-25,-47,7594,-1610,-745,0.317693055,5.05376339,1.605545521,0.172278717
3,-3172,579,-8,1371,-6081,6764,-341,127,-60,-1002,7059,-3775,672,7884,-89,1718,-535,9191,100,-36,-49,7640,-1520,-734,0.322580636,5.05376339,1.630246162,0.17228651
3,-3916,1447,-135,-261,-6312,6130,-181,336,-23,-1157,7172,-3760,1360,7392,-41,1535,-934,10125,54,-45,-54,7644,-1475,-752,0.317693055,5.05376339,1.605545521,0.172294185
3,-4080,1453,-296,-1246,-6230,4668,-118,431,27,-1713,7554,-3199,1027,9100,-294,3198,-588,10689,66,-73,-68,7608,-1545,-803,0.327468216,5.05376339,1.654946923,0.172302097
3,-3940,826,-358,-1114,-6630,2573,-274,283,-22,-1792,7546,-2946,1760,12875,494,4155,1393,9614,122,-74,-74,7590,-1604,-899,0.317693055,5.05376339,1.605545521,0.172309756
3,-3847,513,-344,-1173,-6835,2716,-377,154,-182,-1354,7043,-3325,627,15892,1286,2860,1770,5058,150,-66,-67,7597,-1642,-893,0.317693055,5.05376339,1.605545521,0.172317415
3,-4082,-197,-518,-1613,-6986,4105,-204,224,-308,-1202,6630,-3728,-354,16788,2256,1246,2603,3936,124,-49,-59,7613,-1627,-814,0.322580636,5.05376339,1.630246162,0.172325224
3,-4601,-1414,-764,-720,-7248,4181,216,334,-404,-1403,6967,-3592,-1068,17323,2525,-426,1293,2138,47,-59,-57,7637,-1574,-713,0.317693055,5.05376339,1.605545521,0.172332913
3,-4847,-1973,-781,-176,-7315,3891,380,235,-487,-1607,7242,-3445,-725,17450,2451,-1597,1539,263,28,-79,-69,7629,-1588,-739,0.327468216,5.043988228,1.651745796,0.172340825
3,-5006,-2437,-805,394,-7591,2438,406,117,-624,-1545,7321,-3106,-258,17090,2528,-1838,1144,-1448,35,-86,-69,7577,-1561,-813,0.322580636,5.05376339,1.630246162,0.172348619
3,-5138,-2248,-785,286,-7031,884,337,249,-763,-1509,7513,-2718,160,17046,3115,-284,1075,-3823,36,-81,-57,7595,-1539,-907,0.307917893,5.05376339,1.556144118,0.172356069
3,-4969,-2427,-637,185,-8079,-883,390,232,-890,-1666,7556,-2872,427,16704,3853,536,969,-6576,27,-53,-41,7670,-1532,-963,0.307917893,5.05376339,1.556144118,0.172363505
3,-4548,-2788,-448,1031,-7893,-2038,390,67,-893,-1459,7807,-2631,966,15792,4572,1793,1436,-12550,28,-29,-40,7654,-1515,-964,0.312805474,5.05376339,1.580844879,0.17237106
3,-2957,-1779,-37,2505,-8229,-3185,335,71,-841,-931,7334,-2873,2360,24587,5562,7039,3692,-20768,35,-27,-51,7590,-1534,-930,0.307917893,5.05376339,1.556144118,0.172378525
3,-2199,-1645,-488,1527,-7447,-4481,412,337,-766,34,7504,-2576,-1405,6755,4755,-10049,6573,-22028,22,-65,-57,7511,-1572,-817,0.312805474,5.05376339,1.580844879,0.17238608
3,-1301,-979,-221,26,-7934,-5515,238,852,-699,-204,7412,-2552,726,10651,3531,8879,3443,-18864,-17,-132,-64,7485,-1563,-697,0.312805474,5.05376339,1.580844879,0.17239362
3,278,-1266,-253,660,-7045,-5604,-65,1054,-459,-1269,7362,-2673,48,3241,1865,-5218,4958,-18394,-64,-157,-53,7616,-1584,-532,0.312805474,5.05376339,1.580844879,0.17240116
3,1093,-381,-133,2242,-8039,-3247,-354,848,-183,-1788,7312,-2569,132,-3197,-464,-5317,5834,-18009,-99,-149,-44,7732,-1494,-455,0.317693055,5.043988228,1.60244,0.172408819
3,3170,1014,159,1719,-7616,-2524,-603,461,93,-1628,7639,-2682,-2406,-8046,-1346,-6354,7047,-15994,-113,-113,-38,7756,-1418,-501,0.312805474,5.05376339,1.580844879,0.172416404
3,4305,459,212,-735,-7903,-1524,-914,176,444,-1488,7749,-2955,-4060,-9021,-2656,-1647,2873,-12530,-88,-76,-29,7776,-1368,-609,0.317693055,5.043988228,1.60244,0.172424078
3,4837,524,493,939,-6464,-1152,-942,-2,607,-1531,7581,-3429,-2920,-10703,-3121,-1843,829,-9222,-31,-18,-21,7720,-1380,-678,0.312805474,5.05376339,1.580844879,0.172431603
3,5067,1426,416,1521,-6839,-46,-875,-492,886,-1563,7018,-3783,-604,-12649,-3570,-3187,2135,-9483,12,7,-8,7670,-1419,-665,0.312805474,5.05376339,1.580844879,0.172439158
3,5580,2139,511,660,-7276,2013,-767,-801,1003,-1553,6778,-3841,-867,-12748,-3265,-2905,3107,-7365,13,7,4,7626,-1454,-678,0.312805474,5.05376339,1.580844879,0.172446743
3,5453,2071,504,305,-6552,3900,-510,-1019,984,-1365,6801,-3493,-1500,-15616,-3117,-6379,3874,-5147,-40,-2,11,7573,-1454,-780,0.317693055,5.05376339,1.605545521,0.172454417
3,4941,2013,482,1020,-6497,5582,-327,-1014,961,-1302,6879,-3314,-2507,-17545,-3570,-5883,3485,-4988,-69,-15,20,7559,-1462,-1010,0.317693055,5.05376339,1.605545521,0.172462091
3,3697,2177,653,740,-7454,6743,-40,-787,960,-1047,7087,-3488,-2035,-19232,-4727,-4695,2860,-4019,-98,-20,34,7553,-1413,-1117,0.317693055,5.05376339,1.605545521,0.17246978
3,3301,1643,701,-629,-8461,6396,246,-517,956,-1150,7257,-3725,-1361,-21329,-5519,-1486,2669,-2363,-150,-22,44,7624,-1364,-1186,0.317693055,5.05376339,1.605545521,0.172477469
3,3116,137,782,-2461,-8345,5482,443,-153,753,-1341,7440,-3800,-1600,-20959,-5559,3133,4137,-574,-198,-26,57,7635,-1336,-1163,0.322580636,5.05376339,1.630246162,0.172485262
3,2795,-1217,292,-2713,-8227,5152,522,182,478,-1762,7347,-3750,-2256,-21372,-5460,4993,3885,2112,-218,-34,51,7628,-1378,-1172,0.317693055,5.05376339,1.605545521,0.172492936
3,2244,-2230,-685,-2195,-7644,4356,571,386,91,-2074,7407,-3759,-2449,-20302,-4510,6689,417,5625,-222,-41,44,7580,-1458,-1136,0.317693055,5.05376339,1.605545521,0.172500625
3,1970,-1714,-1296,-937,-7851,3898,469,171,-432,-2309,7326,-3357,-664,-17409,-3007,7938,-2294,8838,-222,-42,34,7572,-1550,-1121,0.317693055,5.05376339,1.605545521,0.172508299
3,1968,-689,-1387,1613,-5869,3764,344,-307,-677,-2045,7122,-3143,961,-14507,-1655,8937,-3341,13059,-194,-35,29,7534,-1599,-1070,0.332355827,5.05376339,1.679647684,0.172516331
3,1851,-32,-914,2011,-3208,5713,144,-1006,-598,-985,6798,-3109,2047,-9921,-1161,13031,-1486,19276,-176,-33,33,7566,-1674,-951,0.312805474,5.05376339,1.580844879,0.172523886
3,1071,517,-505,2189,-2998,8333,-9,-1188,-249,-221,6421,-2902,-445,-4174,-1164,12258,314,18753,-105,-19,37,7704,-1759,-896,0.322580636,5.05376339,1.630246162,0.172531694
3,-412,1207,-259,782,-4922,10557,98,-719,146,562,6784,-3126,-519,228,-968,11911,-2246,15873,-58,-10,24,7683,-1778,-887,0.317693055,5.05376339,1.605545521,0.172539353
3,-1347,1205,-45,160,-5909,10135,240,-22,207,-247,7448,-3610,657,3545,-513,8342,-1614,13552,-12,6,16,7610,-1792,-939,0.322580636,5.05376339,1.630246162,0.172547162
3,-2334,1113,78,473,-6246,7759,271,500,85,-1530,7860,-3872,847,3686,-265,4953,-1009,12712,17,30,16,7605,-1707,-975,0.312805474,5.05376339,1.580844879,0.172554702
3,-2946,1209,-53,172,-6200,6098,243,492,55,-2234,7845,-3635,1423,5542,31,5641,-506,12974,69,41,-2,7600,-1636,-988,0.317693055,5.05376339,1.605545521,0.172562361
3,-3436,1649,-259,350,-6598,4135,211,273,-17,-2397,7583,-3300,1594,8717,216,4751,258,12555,123,39,-22,7547,-1548,-1012,0.312805474,5.05376339,1.580844879,0.172569916
3,-3478,1780,-400,-273,-7122,3073,221,-14,-181,-2008,7355,-3016,1324,11484,207,3937,330,10900,184,4,-43,7562,-1538,-1004,0.312805474,5.05376339,1.580844879,0.172577471
3,-3267,1424,-557,-130,-7474,913,239,-85,-313,-1636,7370,-3247,1017,13771,324,4458,566,9963,188,-36,-61,7546,-1594,-945,0.312805474,5.05376339,1.580844879,0.172585055
3,-2902,1175,-587,173,-7640,-68,232,-249,-458,-1501,7132,-3649,517,18108,276,6383,268,7183,183,-50,-58,7564,-1683,-937,0.317693055,5.05376339,1.605545521,0.172592714
3,-2476,918,-619,-211,-8077,634,209,-365,-514,-1549,6856,-3834,276,22081,486,6770,636,2021,153,-19,-55,7635,-1748,-971,0.307917893,5.05376339,1.556144118,0.172600135
3,-2726,372,-621,-1183,-8052,4533,361,-250,-648,-1649,6405,-3942,-57,23259,2086,3513,411,-1519,123,31,-49,7608,-1754,-1003,0.312805474,5.05376339,1.580844879,0.172607675
3,-3382,-591,-896,-920,-8347,5052,636,-17,-824,-1816,6479,-3581,-236,22983,3521,141,631,-3886,97,53,-37,7575,-1635,-945,0.327468216,5.05376339,1.654946923,0.172615603
3,-3618,-1543,-761,467,-8118,3451,894,-66,-948,-1909,7366,-3216,-520,21566,4295,-1192,-458,-6021,83,61,-41,7629,-1547,-907,0.317693055,5.043988228,1.60244,0.172623277
3,-3568,-2227,-728,832,-7791,2625,876,-301,-892,-1679,7585,-3219,826,19564,5027,-265,-834,-6769,93,58,-42,7609,-1475,-817,0.307917893,5.05376339,1.556144118,0.172630697
3,-3374,-2946,-251,1447,-7176,1626,847,-206,-793,-1031,7445,-3164,1506,18518,5417,181,294,-7671,77,41,-49,7623,-1431,-789,0.312805474,5.043988228,1.577787161,0.172638237
3,-3461,-2594,23,2573,-6593,2228,828,213,-642,-741,7116,-2954,1278,16950,5860,-480,1944,-10182,30,9,-60,7634,-1421,-778,0.312805474,5.05376339,1.580844879,0.172645777
3,-3584,-1937,195,2214,-6082,1762,774,563,-547,-910,6964,-2818,894,14420,6355,-6879,4131,-10960,-22,5,-62,7658,-1451,-825,0.312805474,5.05376339,1.580844879,0.172653332
3,-3572,-1056,214,2519,-7420,2449,618,758,-297,-1281,7139,-2654,1136,9958,6489,-6189,5140,-17348,-63,31,-33,7672,-1492,-810,0.312805474,5.05376339,1.580844879,0.172660887
3,-2668,-434,464,1157,-7005,1256,484,595,-128,-1629,7634,-2702,-773,6151,5061,-8606,3886,-14801,-115,95,-5,7676,-1527,-734,0.317693055,5.05376339,1.605545521,0.172668546
3,-2070,267,842,1767,-7674,-315,266,117,80,-1900,7901,-3098,604,1767,2878,-7886,4136,-12406,-134,146,26,7670,-1482,-719,0.317693055,5.05376339,1.605545521,0.172676221
3,-1773,440,768,908,-8338,-1029,92,-6,273,-1637,7928,-3309,2380,-471,716,-4648,2672,-10314,-127,157,29,7680,-1449,-737,0.312805474,5.05376339,1.580844879,0.172683775
3,-1287,475,835,605,-7834,-1820,-214,132,433,-1345,7376,-3588,2658,-1482,-569,-1823,3894,-8468,-122,143,21,7649,-1412,-784,0.322580636,5.05376339,1.630246162,0.172691599
3,-744,250,562,-491,-8626,-1911,-271,430,425,-1463,6990,-3897,2118,-1284,-1028,-449,4752,-7273,-130,111,-2,7642,-1497,-868,0.327468216,5.05376339,1.654946923,0.172699496
3,-139,274,389,-472,-8225,-1781,-293,596,347,-1998,6691,-4101,922,-490,-157,-143,4664,-6408,-118,82,-21,7611,-1552,-906,0.322580636,5.05376339,1.630246162,0.172707304
3,156,190,148,-610,-8235,-1381,-244,308,213,-2442,6505,-4186,-81,-18,293,-1368,4290,-6917,-109,79,-23,7620,-1604,-906,0.322580636,5.05376339,1.630246162,0.172715098
3,332,-164,47,-203,-8277,-646,-137,-73,182,-2284,6675,-4070,-1145,825,405,-3439,4174,-6874,-78,114,-13,7608,-1620,-853,0.317693055,5.05376339,1.605545521,0.172722757
3,459,-790,73,480,-8237,162,-28,-449,183,-1517,6949,-3827,-1483,650,-24,-4475,3827,-7038,-44,144,3,7618,-1627,-814,0.317693055,5.05376339,1.605545521,0.172730416
3,435,-809,95,487,-8171,564,-40,-384,176,-991,7086,-3638,-898,204,-618,-5361,2557,-6889,22,135,-2,7587,-1587,-796,0.317693055,5.05376339,1.605545521,0.172738105
3,441,-774,29,546,-8039,1010,-115,84,132,-1095,7142,-3506,-312,-273,-1018,-4982,3133,-7162,56,100,-25,7591,-1538,-810,0.317693055,5.05376339,1.605545521,0.172745779
3,471,-364,-43,591,-7887,962,-180,260,60,-1460,7109,-3435,-42,-871,-736,-5038,3212,-6788,80,51,-52,7595,-1498,-838,0.317693055,5.05376339,1.605545521,0.172753453
3,456,170,-165,435,-7856,736,-306,186,-33,-1937,7088,-3330,-36,-1358,-590,-4695,3349,-7039,62,44,-61,7695,-1455,-858,0.322580636,5.05376339,1.630246162,0.172761247
3,564,419,-201,348,-7910,390,-360,-33,-65,-2002,7166,-3272,-233,-1850,-539,-4165,3307,-7350,30,76,-59,7730,-1484,-814,0.312805474,5.05376339,1.580844879,0.172768801
3,822,626,-256,532,-7954,-179,-442,-270,-80,-1867,7212,-3237,-463,-2276,-499,-4099,3758,-8115,71,128,-50,7678,-1478,-711,0.322580636,5.05376339,1.630246162,0.17277658
3,1067,1140,-286,706,-7710,-441,-621,-443,-96,-1499,7337,-2997,-1275,-3221,-432,-4342,2383,-8517,100,155,-42,7690,-1447,-594,0.312805474,5.05376339,1.580844879,0.17278415
3,1546,1136,-341,206,-7850,-1002,-779,-522,-81,-1303,7475,-2749,-1443,-4628,-804,-3563,3860,-10286,110,149,-34,7623,-1501,-594,0.317693055,5.05376339,1.605545521,0.172791824
3,2344,1349,-309,631,-7802,-1039,-997,-353,-56,-968,7258,-2926,-1476,-5992,-1308,-3932,3377,-10131,124,117,-32,7574,-1538,-637,0.312805474,5.05376339,1.580844879,0.172799379
3,2863,1686,-232,627,-7803,-820,-995,-144,39,-1008,7246,-2971,-1634,-7293,-1928,-4988,3587,-9559,90,96,-36,7579,-1503,-664,0.312805474,5.05376339,1.580844879,0.172806934
3,3538,1595,-109,560,-7185,229,-911,54,270,-1367,7397,-3150,-2002,-9652,-2523,-5211,3902,-9736,8,97,-28,7714,-1453,-654,0.312805474,5.05376339,1.580844879,0.172814503
3,3909,1274,66,669,-7414,1106,-917,-109,467,-1421,7409,-3181,-2586,-11508,-3334,-5288,3629,-9183,-23,126,-19,7697,-1403,-564,0.312805474,5.05376339,1.580844879,0.172822058
3,4278,700,320,913,-7402,1694,-948,-424,688,-1389,7678,-3124,-2983,-12914,-4102,-4529,3265,-8076,4,133,-7,7653,-1349,-534,0.307917893,5.05376339,1.556144118,0.172829524
3,4419,318,454,935,-7387,2005,-974,-492,790,-1240,7748,-3100,-3220,-13895,-4630,-3671,2561,-7077,33,121,-14,7665,-1291,-544,0.312805474,5.05376339,1.580844879,0.172837079
3,4527,149,554,803,-6716,3139,-1042,-384,939,-1303,7618,-3080,-3171,-15020,-4831,-3807,1901,-5802,22,75,-20,7635,-1351,-559,0.307917893,5.05376339,1.556144118,0.172844514
3,4380,435,599,840,-6630,4058,-1123,-573,943,-1479,7056,-3276,-2790,-16958,-5236,-3574,1890,-4465,28,45,-28,7639,-1465,-594,0.312805474,5.05376339,1.580844879,0.172852069
3,4136,535,595,74,-7255,3532,-1024,-685,832,-1486,6813,-3420,-2674,-18656,-5516,-1654,2328,-3527,24,47,-28,7717,-1555,-609,0.312805474,5.05376339,1.580844879,0.172859639
3,3992,75,404,-1176,-7610,3594,-809,-398,696,-1496,6800,-3286,-2322,-18564,-5523,1245,1625,-1402,31,78,-20,7655,-1576,-618,0.317693055,5.05376339,1.605545521,0.172867313
3,3738,-364,172,-997,-7228,5127,-594,-321,634,-1689,6863,-3250,-964,-18178,-5390,612,1633,1209,33,88,-13,7614,-1524,-585,0.312805474,5.05376339,1.580844879,0.172874838
3,3086,-405,-343,-1478,-8161,5309,-249,-422,312,-1895,7528,-3415,-280,-19879,-4608,1612,1961,-14,68,85,-16,7688,-1448,-617,0.317693055,5.05376339,1.605545521,0.172882542
3,3087,-953,-777,-2419,-8765,3810,-141,-387,35,-1777,7847,-3325,-1080,-19504,-3559,7352,1257,3372,90,61,-25,7687,-1385,-618,0.312805474,5.05376339,1.580844879,0.172890097
3,3450,-2249,-1027,-2432,-6965,2647,-179,-660,-272,-1535,7725,-3025,-403,-17107,-1711,9444,-1867,8116,101,32,-38,7655,-1357,-606,0.317693055,5.05376339,1.605545521,0.172897771
3,3519,-2846,-964,134,-4152,3825,-318,-911,-376,-1289,7401,-2568,-1096,-14623,-444,11729,-3941,16055,118,27,-43,7598,-1389,-612,0.327468216,5.05376339,1.654946923,0.172905684
3,2800,-1634,-728,3532,-2492,7644,-659,-1112,-247,-869,6775,-2447,-1310,-8234,380,15118,-3039,20381,180,24,-38,7579,-1486,-581,0.317693055,5.05376339,1.605545521,0.172913358
3,1488,7,-505,3377,-3010,10719,-662,-1134,34,-559,6406,-2854,692,-995,297,16439,-3295,20762,228,20,-20,7704,-1512,-546,0.312805474,5.05376339,1.580844879,0.172920913
3,11,1094,-146,2432,-4101,12324,-430,-998,283,-195,6743,-3154,970,3740,252,14365,-2570,18775,197,31,-23,7757,-1434,-425,0.327468216,5.05376339,1.654946923,0.172928825
3,-1631,1784,275,1179,-5872,10856,-89,-249,461,-442,7781,-2882,1392,6428,310,11593,-3267,18239,120,50,-28,7750,-1421,-372,0.317693055,5.05376339,1.605545521,0.172936529
